Gender,Province of Origin,Residence Status,Last Education,Job,Marital Status,income_clean,age,Skor_Literasi,Skor_Adopsi_Fintech,Skor_Perilaku_Bijak,Skor_Impulsif,Skor_Rasa_Aman,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
Male,Sumatera Barat,Family House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.8125,2.6666666666666665,2.3636363636363638,2.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Not Married,2000000.0,25,2.875,3.0,3.0,2.3333333333333335,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Others,Not Married,2000000.0,26,2.8125,2.6666666666666665,2.909090909090909,1.6666666666666667,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,25,3.0,3.0,3.090909090909091,2.3333333333333335,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,26,2.875,2.111111111111111,2.909090909090909,2.6666666666666665,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Others,Not Married,2000000.0,27,3.0,3.0,3.0,2.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.5625,2.3333333333333335,3.0,2.6666666666666665,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Not Married,2000000.0,28,2.8125,2.5555555555555554,2.727272727272727,2.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Own House,Diploma I/II/III,Student,Not Married,2000000.0,24,2.75,2.6666666666666665,2.727272727272727,1.6666666666666667,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,24,3.125,3.2222222222222223,2.8181818181818183,2.0,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Dormitory,Diploma I/II/III,Not Working,Not Married,2000000.0,25,3.0,3.0,3.5454545454545454,2.3333333333333335,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,26,3.125,2.5555555555555554,3.272727272727273,3.3333333333333335,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Not Working,Not Married,2000000.0,23,2.75,2.888888888888889,2.6363636363636362,2.6666666666666665,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Jawa Timur,Rental House,Senior High School,Student,Not Married,2000000.0,22,2.875,2.4444444444444446,2.6363636363636362,2.3333333333333335,2.888888888888889,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,21,2.9375,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,26,3.3125,3.4444444444444446,3.4545454545454546,1.3333333333333333,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,3.0,2.5555555555555554,3.0,2.3333333333333335,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Riau,Parents House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,25,3.0,2.7777777777777777,3.090909090909091,1.6666666666666667,3.2222222222222223,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,22,2.625,2.5555555555555554,3.0,2.0,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Family House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,27,3.5625,3.0,2.909090909090909,1.6666666666666667,3.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Private Employee,Not Married,2000000.0,26,3.125,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,24,2.625,2.5555555555555554,2.909090909090909,3.0,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,22,2.6875,2.4444444444444446,3.1818181818181817,2.6666666666666665,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.0625,3.4444444444444446,3.6363636363636362,3.0,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Boarding House,Senior High School,Student,Not Married,2000000.0,24,2.9375,2.888888888888889,3.090909090909091,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,26,3.0625,3.0,3.4545454545454546,3.0,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,21,3.25,3.3333333333333335,3.1818181818181817,3.3333333333333335,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Rental House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,27,3.0,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,23,2.875,2.6666666666666665,3.1818181818181817,3.0,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,3.0,3.0,2.909090909090909,1.6666666666666667,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,3.0,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,28,3.0625,3.0,2.8181818181818183,2.6666666666666665,3.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,23,3.0,2.6666666666666665,3.1818181818181817,2.3333333333333335,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,25,3.0,2.4444444444444446,3.272727272727273,2.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Others,Married,2000000.0,26,4.0,4.0,3.909090909090909,4.0,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Private Employee,Not Married,2000000.0,27,3.0,2.6666666666666665,3.090909090909091,2.3333333333333335,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,3.0,2.888888888888889,2.8181818181818183,2.0,3.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.875,2.7777777777777777,3.6363636363636362,2.6666666666666665,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,24,2.875,3.2222222222222223,2.5454545454545454,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,2.8125,2.7777777777777777,3.090909090909091,2.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Boarding House,Diploma I/II/III,Student,Not Married,2000000.0,24,2.4375,2.5555555555555554,2.5454545454545454,2.6666666666666665,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.9375,2.3333333333333335,2.3636363636363638,2.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.0625,3.111111111111111,3.1818181818181817,2.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,26,2.875,2.3333333333333335,3.090909090909091,2.0,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Own House,Diploma I/II/III,Student,Not Married,2000000.0,24,2.25,2.2222222222222223,2.8181818181818183,2.3333333333333335,2.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.3125,3.111111111111111,3.0,1.6666666666666667,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Boarding House,Senior High School,Student,Not Married,2000000.0,23,2.9375,3.0,3.0,1.6666666666666667,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,24,2.625,2.5555555555555554,2.5454545454545454,2.3333333333333335,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Own House,Bachelor (S1)/Diploma IV,Not Working,Married,2000000.0,25,2.75,2.5555555555555554,3.1818181818181817,2.6666666666666665,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,24,3.0,3.0,3.0,2.6666666666666665,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,25,3.0,3.0,3.0,2.3333333333333335,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Family House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,25,2.875,2.3333333333333335,3.272727272727273,2.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,DKI Jakarta,Family House,Diploma I/II/III,Private Employee,Not Married,2000000.0,24,2.625,2.5555555555555554,3.090909090909091,2.3333333333333335,2.7777777777777777,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Male,Sumatera Barat,Parents House,Senior High School,Private Employee,Not Married,2000000.0,25,2.8125,2.2222222222222223,2.909090909090909,2.0,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,26,2.375,2.6666666666666665,3.3636363636363638,3.3333333333333335,1.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,26,3.1875,2.6666666666666665,3.272727272727273,2.0,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Riau,Rental House,Senior High School,Student,Not Married,2000000.0,25,2.9375,2.6666666666666665,3.090909090909091,1.6666666666666667,3.0,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.1875,3.111111111111111,3.272727272727273,1.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Not Working,Not Married,2000000.0,24,2.875,2.7777777777777777,3.272727272727273,2.6666666666666665,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.6875,3.0,3.090909090909091,2.3333333333333335,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,21,2.9375,3.0,2.909090909090909,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,26,3.25,3.6666666666666665,3.4545454545454546,2.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,25,2.625,2.0,2.4545454545454546,1.3333333333333333,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Not Working,Not Married,2000000.0,23,2.75,2.3333333333333335,2.909090909090909,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,3.0,2.3333333333333335,2.8181818181818183,1.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.1875,2.888888888888889,3.8181818181818183,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Family House,Senior High School,Student,Not Married,2000000.0,20,2.625,2.4444444444444446,2.8181818181818183,2.0,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,25,2.875,3.0,3.0,3.0,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,26,2.8125,2.5555555555555554,3.0,1.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,DKI Jakarta,Rental House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,27,2.9375,2.111111111111111,3.1818181818181817,2.0,2.5555555555555554,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
Female,Sumatera Barat,Parents House,Diploma I/II/III,Others,Not Married,2000000.0,24,2.875,2.5555555555555554,3.090909090909091,2.6666666666666665,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Others,Married,2000000.0,25,3.25,2.888888888888889,3.272727272727273,1.6666666666666667,3.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Family House,Diploma I/II/III,Entrepreneur,Not Married,2000000.0,25,2.6875,3.0,2.727272727272727,2.3333333333333335,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Family House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,25,2.9375,3.0,2.5454545454545454,2.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,25,2.75,2.6666666666666665,3.090909090909091,2.0,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,23,3.0,2.2222222222222223,3.3636363636363638,1.6666666666666667,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Not Working,Not Married,2000000.0,22,2.9375,3.111111111111111,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Bali,Own House,Postgraduate,Others,Not Married,15000000.0,28,2.75,2.4444444444444446,2.727272727272727,3.0,2.4444444444444446,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
Male,Jawa Barat,Boarding House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,25,2.6875,2.2222222222222223,3.0,2.6666666666666665,2.4444444444444446,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,25,3.0,3.0,3.0,2.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,21,2.9375,2.7777777777777777,2.909090909090909,2.3333333333333335,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,28,2.6875,2.4444444444444446,2.3636363636363638,2.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Riau,Family House,Diploma I/II/III,Entrepreneur,Not Married,2000000.0,26,3.4375,3.3333333333333335,3.3636363636363638,1.3333333333333333,3.111111111111111,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,2.75,2.888888888888889,2.8181818181818183,3.0,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Own House,Senior High School,Not Working,Married,2000000.0,25,3.0,2.4444444444444446,2.6363636363636362,2.3333333333333335,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Others,Not Married,2000000.0,26,4.0,4.0,3.909090909090909,4.0,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.125,2.0,2.5454545454545454,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,25,2.75,3.0,2.909090909090909,2.3333333333333335,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Jawa Barat,Family House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,25,3.1875,2.111111111111111,3.090909090909091,2.0,2.3333333333333335,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
Male,Sumatera Barat,Parents House,Senior High School,Private Employee,Not Married,2000000.0,26,3.125,3.3333333333333335,3.727272727272727,3.6666666666666665,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,28,3.0,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Not Working,Not Married,2000000.0,24,2.0625,2.2222222222222223,2.6363636363636362,3.3333333333333335,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,26,3.4375,3.6666666666666665,3.909090909090909,1.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Family House,Senior High School,Student,Not Married,2000000.0,26,3.625,3.6666666666666665,3.8181818181818183,3.6666666666666665,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,25,2.375,2.2222222222222223,2.3636363636363638,3.0,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Riau,Parents House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,22,3.375,2.5555555555555554,3.090909090909091,2.3333333333333335,3.4444444444444446,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
Female,Banten,Parents House,Senior High School,Student,Not Married,2000000.0,26,3.0,2.6666666666666665,2.8181818181818183,2.0,3.111111111111111,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
Female,Sumatera Barat,Own House,Bachelor (S1)/Diploma IV,Others,Not Married,2000000.0,26,3.9375,4.0,3.909090909090909,4.0,2.3333333333333335,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,26,3.125,2.4444444444444446,3.1818181818181817,2.3333333333333335,3.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Student,Not Married,2000000.0,24,2.25,2.111111111111111,3.0,2.3333333333333335,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Private Employee,Not Married,2000000.0,27,3.0,2.2222222222222223,3.0,3.3333333333333335,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,24,2.6875,2.888888888888889,2.909090909090909,3.0,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Bachelor (S1)/Diploma IV,Not Working,Not Married,2000000.0,25,2.75,2.6666666666666665,2.727272727272727,3.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Boarding House,Senior High School,Student,Not Married,2000000.0,25,2.0625,2.2222222222222223,2.727272727272727,2.3333333333333335,2.2222222222222223,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,24,2.75,3.0,2.5454545454545454,1.6666666666666667,3.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Family House,Senior High School,Student,Not Married,2000000.0,23,2.875,1.6666666666666667,2.6363636363636362,2.0,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.125,3.111111111111111,3.3636363636363638,2.6666666666666665,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,22,3.0,2.7777777777777777,3.0,2.3333333333333335,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Diploma I/II/III,Others,Not Married,2000000.0,24,2.75,2.6666666666666665,2.909090909090909,2.6666666666666665,2.5555555555555554,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Diploma I/II/III,Private Employee,Not Married,2000000.0,24,3.25,2.888888888888889,3.090909090909091,1.6666666666666667,3.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,21,2.625,1.3333333333333333,3.0,2.3333333333333335,3.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Rental House,Diploma I/II/III,Student,Not Married,2000000.0,25,3.25,3.0,3.1818181818181817,2.0,3.0,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,2.9375,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Rental House,Senior High School,Student,Not Married,2000000.0,22,3.125,3.2222222222222223,3.3636363636363638,2.0,3.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,22,3.1875,2.6666666666666665,3.0,1.6666666666666667,3.111111111111111,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Others,Not Married,2000000.0,24,3.0,3.0,3.0,2.0,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Parents House,Diploma I/II/III,Others,Not Married,2000000.0,28,3.0625,2.6666666666666665,3.272727272727273,2.3333333333333335,2.888888888888889,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,23,2.5,2.0,3.090909090909091,2.3333333333333335,2.6666666666666665,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Male,Sumatera Barat,Dormitory,Diploma I/II/III,Private Employee,Not Married,2000000.0,25,2.625,2.3333333333333335,2.4545454545454546,2.3333333333333335,2.7777777777777777,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
Female,Sumatera Barat,Parents House,Senior High School,Student,Not Married,2000000.0,25,3.0,3.0,3.0,3.0,2.4444444444444446,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
